state,month,year,number,date
Pernambuco,Agosto,2006,61,1/1/2006
Pernambuco,Agosto,2007,61,1/1/2007
Pernambuco,Agosto,2008,61,1/1/2008
Pernambuco,Agosto,2009,61,1/1/2009
Pernambuco,Agosto,2010,61,1/1/2010
Pernambuco,Agosto,2011,61,1/1/2011
Pernambuco,Agosto,2012,61,1/1/2012
Pernambuco,Agosto,2013,61,1/1/2013
Pernambuco,Agosto,2014,61,1/1/2014
Pernambuco,Agosto,2015,61,1/1/2015
Pernambuco,Agosto,2016,62,1/1/2016
Pernambuco,Agosto,2017,62,1/1/2017
Pernambuco,Setembro,1998,62,1/1/1998
Pernambuco,Setembro,1999,62,1/1/1999
Pernambuco,Setembro,2000,62,1/1/2000
Pernambuco,Setembro,2001,62,1/1/2001
Pernambuco,Setembro,2002,62,1/1/2002
Pernambuco,Setembro,2003,62,1/1/2003
Pernambuco,Setembro,2004,62,1/1/2004
Pernambuco,Setembro,2005,62,1/1/2005
Pernambuco,Setembro,2006,62,1/1/2006
Pernambuco,Setembro,2007,62,1/1/2007
Pernambuco,Setembro,2008,62,1/1/2008
Pernambuco,Setembro,2009,62,1/1/2009
Pernambuco,Setembro,2010,62,1/1/2010
Pernambuco,Setembro,2011,62,1/1/2011
Pernambuco,Setembro,2012,62,1/1/2012
Pernambuco,Setembro,2013,62,1/1/2013
Pernambuco,Setembro,2014,62,1/1/2014
Pernambuco,Setembro,2015,62,1/1/2015
Pernambuco,Setembro,2016,62,1/1/2016
Pernambuco,Setembro,2017,62,1/1/2017
Pernambuco,Outubro,1998,62,1/1/1998
Pernambuco,Outubro,1999,62,1/1/1999
Pernambuco,Outubro,2000,62,1/1/2000
Pernambuco,Outubro,2001,63,1/1/2001
Pernambuco,Outubro,2002,63,1/1/2002
Pernambuco,Outubro,2003,63,1/1/2003
Pernambuco,Outubro,2004,63,1/1/2004
Pernambuco,Outubro,2005,63,1/1/2005
Pernambuco,Outubro,2006,63,1/1/2006
Pernambuco,Outubro,2007,63,1/1/2007
Pernambuco,Outubro,2008,63,1/1/2008
Pernambuco,Outubro,2009,63,1/1/2009
Pernambuco,Outubro,2010,63,1/1/2010
Pernambuco,Outubro,2011,63,1/1/2011
Pernambuco,Outubro,2012,63,1/1/2012
Pernambuco,Outubro,2013,63,1/1/2013
Pernambuco,Outubro,2014,63,1/1/2014
Pernambuco,Outubro,2015,63,1/1/2015
Pernambuco,Outubro,2016,63,1/1/2016
Pernambuco,Outubro,2017,63,1/1/2017
Pernambuco,Novembro,1998,63,1/1/1998
Pernambuco,Novembro,1999,64,1/1/1999
Pernambuco,Novembro,2000,64,1/1/2000
Pernambuco,Novembro,2001,64,1/1/2001
Pernambuco,Novembro,2002,64,1/1/2002
Pernambuco,Novembro,2003,64,1/1/2003
Pernambuco,Novembro,2004,64,1/1/2004
Pernambuco,Novembro,2005,64,1/1/2005
Pernambuco,Novembro,2006,64,1/1/2006
Pernambuco,Novembro,2007,64,1/1/2007
Pernambuco,Novembro,2008,64,1/1/2008
Pernambuco,Novembro,2009,64,1/1/2009
Pernambuco,Novembro,2010,64,1/1/2010
Pernambuco,Novembro,2011,64,1/1/2011
Pernambuco,Novembro,2012,64,1/1/2012
Pernambuco,Novembro,2013,64,1/1/2013
Pernambuco,Novembro,2014,65,1/1/2014
Pernambuco,Novembro,2015,65,1/1/2015
Pernambuco,Novembro,2016,65,1/1/2016
Pernambuco,Novembro,2017,65,1/1/2017
Pernambuco,Dezembro,1998,65,1/1/1998
Pernambuco,Dezembro,1999,65,1/1/1999
Pernambuco,Dezembro,2000,65,1/1/2000
Pernambuco,Dezembro,2001,65,1/1/2001
Pernambuco,Dezembro,2002,65,1/1/2002
Pernambuco,Dezembro,2003,65,1/1/2003
Pernambuco,Dezembro,2004,65,1/1/2004
Pernambuco,Dezembro,2005,65,1/1/2005
Pernambuco,Dezembro,2006,65,1/1/2006
Pernambuco,Dezembro,2007,65,1/1/2007
Pernambuco,Dezembro,2008,65,1/1/2008
Pernambuco,Dezembro,2009,66,1/1/2009
Pernambuco,Dezembro,2010,66,1/1/2010
Pernambuco,Dezembro,2011,66,1/1/2011
Pernambuco,Dezembro,2012,66,1/1/2012
Pernambuco,Dezembro,2013,66,1/1/2013
Pernambuco,Dezembro,2014,66,1/1/2014
Pernambuco,Dezembro,2015,66,1/1/2015
Pernambuco,Dezembro,2016,66,1/1/2016
Piau,Janeiro,1999,67,1/1/1999
Piau,Janeiro,2000,67,1/1/2000
Piau,Janeiro,2001,67,1/1/2001
Piau,Janeiro,2002,67,1/1/2002
Piau,Janeiro,2003,67,1/1/2003
Piau,Janeiro,2004,67,1/1/2004
Piau,Janeiro,2005,67,1/1/2005
Piau,Janeiro,2006,67,1/1/2006
Piau,Janeiro,2007,67,1/1/2007
Piau,Janeiro,2008,67,1/1/2008
Piau,Janeiro,2009,68,1/1/2009
Piau,Janeiro,2010,68,1/1/2010
Piau,Janeiro,2011,68,1/1/2011
Piau,Janeiro,2012,68,1/1/2012
Piau,Janeiro,2013,68,1/1/2013
Piau,Janeiro,2014,68,1/1/2014
Piau,Janeiro,2015,68,1/1/2015
Piau,Janeiro,2016,68,1/1/2016
Piau,Janeiro,2017,68,1/1/2017
Piau,Fevereiro,1999,68,1/1/1999
Piau,Fevereiro,2000,68,1/1/2000
Piau,Fevereiro,2002,68,1/1/2002
Piau,Fevereiro,2003,69,1/1/2003
Piau,Fevereiro,2004,69,1/1/2004
Piau,Fevereiro,2005,69,1/1/2005
Piau,Fevereiro,2006,69,1/1/2006
Piau,Fevereiro,2007,69,1/1/2007
Piau,Fevereiro,2008,69,1/1/2008
Piau,Fevereiro,2009,69,1/1/2009
Piau,Fevereiro,2010,69,1/1/2010
Piau,Fevereiro,2011,69,1/1/2011
Piau,Fevereiro,2012,69,1/1/2012
Piau,Fevereiro,2013,69,1/1/2013
Piau,Fevereiro,2014,69,1/1/2014
Piau,Fevereiro,2015,69,1/1/2015
Piau,Fevereiro,2016,69,1/1/2016
Piau,Fevereiro,2017,70,1/1/2017
Piau,Março,1999,70,1/1/1999
Piau,Março,2000,70,1/1/2000
Piau,Março,2001,70,1/1/2001
Piau,Março,2002,70,1/1/2002
Piau,Março,2003,70,1/1/2003
Piau,Março,2004,70,1/1/2004
Piau,Março,2005,70,1/1/2005
Piau,Março,2006,70,1/1/2006
Piau,Março,2007,70,1/1/2007
Piau,Março,2008,70,1/1/2008
Piau,Março,2009,70,1/1/2009
Piau,Março,2010,70,1/1/2010
Piau,Março,2011,70,1/1/2011
Piau,Março,2012,70,1/1/2012
Piau,Março,2013,71,1/1/2013
Piau,Março,2014,71,1/1/2014
Piau,Março,2015,71,1/1/2015
Piau,Março,2016,71,1/1/2016
Piau,Março,2017,71,1/1/2017
Piau,Abril,1999,71,1/1/1999
Piau,Abril,2000,71,1/1/2000
Piau,Abril,2001,71,1/1/2001
Piau,Abril,2002,71,1/1/2002
Piau,Abril,2003,71,1/1/2003
Piau,Abril,2004,71,1/1/2004
Piau,Abril,2005,71,1/1/2005
Piau,Abril,2006,71,1/1/2006
Piau,Abril,2007,71,1/1/2007
Piau,Abril,2008,71,1/1/2008
Piau,Abril,2009,72,1/1/2009
Piau,Abril,2010,72,1/1/2010
Piau,Abril,2011,72,1/1/2011
Piau,Abril,2012,72,1/1/2012
Piau,Abril,2013,72,1/1/2013
Piau,Abril,2014,72,1/1/2014
Piau,Abril,2015,72,1/1/2015
Piau,Abril,2016,72,1/1/2016
Piau,Abril,2017,72,1/1/2017
Piau,Maio,1999,72,1/1/1999
Piau,Maio,2000,72,1/1/2000
Piau,Maio,2001,72,1/1/2001
Piau,Maio,2002,72,1/1/2002
Piau,Maio,2003,72,1/1/2003
Piau,Maio,2004,72,1/1/2004
Piau,Maio,2005,72,1/1/2005
Piau,Maio,2007,72,1/1/2007
Piau,Maio,2008,73,1/1/2008
Piau,Maio,2009,73,1/1/2009
Piau,Maio,2010,73,1/1/2010
Piau,Maio,2011,73,1/1/2011
Piau,Maio,2012,73,1/1/2012
Piau,Maio,2013,73,1/1/2013
Piau,Maio,2014,73,1/1/2014
Piau,Maio,2015,73,1/1/2015
Piau,Maio,2016,73,1/1/2016
Piau,Maio,2017,73,1/1/2017
Piau,Junho,1998,73,1/1/1998
Piau,Junho,1999,73,1/1/1999
Piau,Junho,2000,74,1/1/2000
Piau,Junho,2001,74,1/1/2001
Piau,Junho,2002,74,1/1/2002
Piau,Junho,2003,74,1/1/2003
Piau,Junho,2004,74,1/1/2004
Piau,Junho,2005,74,1/1/2005
Piau,Junho,2006,74,1/1/2006
Piau,Junho,2007,74,1/1/2007
Piau,Junho,2008,74,1/1/2008
Piau,Junho,2009,74,1/1/2009
Piau,Junho,2010,74,1/1/2010
Piau,Junho,2011,74,1/1/2011
Piau,Junho,2012,74,1/1/2012
Piau,Junho,2013,74,1/1/2013
Piau,Junho,2014,74,1/1/2014
Piau,Junho,2015,74,1/1/2015
Piau,Junho,2016,74,1/1/2016
Piau,Junho,2017,74,1/1/2017
Piau,Julho,1998,74,1/1/1998
Piau,Julho,1999,74,1/1/1999
Piau,Julho,2000,74,1/1/2000
Piau,Julho,2001,74,1/1/2001
Piau,Julho,2002,75,1/1/2002
Piau,Julho,2003,75,1/1/2003
Piau,Julho,2004,75,1/1/2004
Piau,Julho,2005,75,1/1/2005
Piau,Julho,2006,75,1/1/2006
Piau,Julho,2007,75,1/1/2007
Piau,Julho,2008,75,1/1/2008
Piau,Julho,2009,75,1/1/2009
Piau,Julho,2010,75,1/1/2010
Piau,Julho,2011,75,1/1/2011
Piau,Julho,2012,75,1/1/2012
Piau,Julho,2013,75,1/1/2013
Piau,Julho,2014,76,1/1/2014
Piau,Julho,2015,76,1/1/2015
Piau,Julho,2016,76,1/1/2016
Piau,Julho,2017,76,1/1/2017
Piau,Agosto,1998,76,1/1/1998
Piau,Agosto,1999,76,1/1/1999
Piau,Agosto,2000,76,1/1/2000
Piau,Agosto,2001,76,1/1/2001
Piau,Agosto,2002,76,1/1/2002
Piau,Agosto,2003,76,1/1/2003
Piau,Agosto,2004,76,1/1/2004
Piau,Agosto,2005,76,1/1/2005
Piau,Agosto,2006,76,1/1/2006
Piau,Agosto,2007,76,1/1/2007
Piau,Agosto,2008,76,1/1/2008
Piau,Agosto,2009,76,1/1/2009
Piau,Agosto,2010,76,1/1/2010
Piau,Agosto,2011,76,1/1/2011
Piau,Agosto,2012,77,1/1/2012
Piau,Agosto,2013,77,1/1/2013
Piau,Agosto,2014,77,1/1/2014
Piau,Agosto,2015,77,1/1/2015
Piau,Agosto,2016,77,1/1/2016
Piau,Agosto,2017,77,1/1/2017
Piau,Setembro,1998,77,1/1/1998
Piau,Setembro,1999,77,1/1/1999
Piau,Setembro,2000,77,1/1/2000
Piau,Setembro,2001,77,1/1/2001
Piau,Setembro,2002,78,1/1/2002
Piau,Setembro,2003,78,1/1/2003
Piau,Setembro,2004,78,1/1/2004
Piau,Setembro,2005,78,1/1/2005
Piau,Setembro,2006,78,1/1/2006
Piau,Setembro,2007,78,1/1/2007
Piau,Setembro,2008,78,1/1/2008
Piau,Setembro,2009,78,1/1/2009
Piau,Setembro,2010,78,1/1/2010
Piau,Setembro,2011,78,1/1/2011
Piau,Setembro,2012,78,1/1/2012
Piau,Setembro,2013,78,1/1/2013
Piau,Setembro,2014,78,1/1/2014
Piau,Setembro,2015,78,1/1/2015
Piau,Setembro,2016,78,1/1/2016
Piau,Setembro,2017,78,1/1/2017
Piau,Outubro,1998,78,1/1/1998
Piau,Outubro,1999,78,1/1/1999
Piau,Outubro,2000,78,1/1/2000
Piau,Outubro,2001,79,1/1/2001
Piau,Outubro,2002,79,1/1/2002
Piau,Outubro,2003,79,1/1/2003
Piau,Outubro,2004,79,1/1/2004
Piau,Outubro,2005,79,1/1/2005
Piau,Outubro,2006,79,1/1/2006
Piau,Outubro,2007,79,1/1/2007
Piau,Outubro,2008,79,1/1/2008
Piau,Outubro,2009,79,1/1/2009
Piau,Outubro,2010,79,1/1/2010
Piau,Outubro,2011,79,1/1/2011
Piau,Outubro,2012,79,1/1/2012
Piau,Outubro,2013,79,1/1/2013
Piau,Outubro,2014,79,1/1/2014
Piau,Outubro,2015,79,1/1/2015
Piau,Outubro,2016,79,1/1/2016
Piau,Outubro,2017,79,1/1/2017
Piau,Novembro,1998,79,1/1/1998
Piau,Novembro,1999,80,1/1/1999
Piau,Novembro,2000,80,1/1/2000
Piau,Novembro,2001,80,1/1/2001
Piau,Novembro,2002,80,1/1/2002
Piau,Novembro,2003,80,1/1/2003
Piau,Novembro,2004,80,1/1/2004
Piau,Novembro,2005,80,1/1/2005
Piau,Novembro,2006,80,1/1/2006
Piau,Novembro,2007,80,1/1/2007
Piau,Novembro,2008,80,1/1/2008
Piau,Novembro,2009,80,1/1/2009
Piau,Novembro,2010,80,1/1/2010
Piau,Novembro,2011,80,1/1/2011
Piau,Novembro,2012,81,1/1/2012
Piau,Novembro,2013,81,1/1/2013
Piau,Novembro,2014,81,1/1/2014
Piau,Novembro,2015,81,1/1/2015
Piau,Novembro,2016,81,1/1/2016
Piau,Novembro,2017,81,1/1/2017
Piau,Dezembro,1998,81,1/1/1998
Piau,Dezembro,1999,81,1/1/1999
Piau,Dezembro,2000,81,1/1/2000
Piau,Dezembro,2001,81,1/1/2001
Piau,Dezembro,2002,81,1/1/2002
Piau,Dezembro,2003,81,1/1/2003
Piau,Dezembro,2004,81,1/1/2004
Piau,Dezembro,2005,82,1/1/2005
Piau,Dezembro,2006,82,1/1/2006
Piau,Dezembro,2007,82,1/1/2007
Piau,Dezembro,2008,82,1/1/2008
Piau,Dezembro,2009,82,1/1/2009
Piau,Dezembro,2010,82,1/1/2010
Piau,Dezembro,2011,82,1/1/2011
Piau,Dezembro,2012,82,1/1/2012
Piau,Dezembro,2013,82,1/1/2013
Piau,Dezembro,2014,82,1/1/2014
Piau,Dezembro,2015,82,1/1/2015
Piau,Dezembro,2016,82,1/1/2016
Rio,Janeiro,2004,82,1/1/2004
Rio,Janeiro,2005,82,1/1/2005
Rio,Janeiro,2006,83,1/1/2006
Rio,Janeiro,2008,83,1/1/2008
Rio,Janeiro,2009,83,1/1/2009
Rio,Janeiro,2010,83,1/1/2010
Rio,Janeiro,2011,83,1/1/2011
Rio,Janeiro,2012,83,1/1/2012
Rio,Janeiro,2013,83,1/1/2013
Rio,Janeiro,2014,83,1/1/2014
Rio,Janeiro,2015,83,1/1/2015
Rio,Janeiro,2016,83,1/1/2016
Rio,Janeiro,2017,83,1/1/2017
Rio,Fevereiro,2000,83,1/1/2000
Rio,Fevereiro,2001,84,1/1/2001
Rio,Fevereiro,2002,84,1/1/2002
Rio,Fevereiro,2003,84,1/1/2003
Rio,Fevereiro,2004,84,1/1/2004
Rio,Fevereiro,2005,84,1/1/2005
Rio,Fevereiro,2006,84,1/1/2006
Rio,Fevereiro,2007,84,1/1/2007
Rio,Fevereiro,2008,84,1/1/2008
Rio,Fevereiro,2009,84,1/1/2009
Rio,Fevereiro,2010,84,1/1/2010
Rio,Fevereiro,2011,84,1/1/2011
Rio,Fevereiro,2012,84,1/1/2012
Rio,Fevereiro,2013,84,1/1/2013
Rio,Fevereiro,2014,85,1/1/2014
Rio,Fevereiro,2015,85,1/1/2015
Rio,Fevereiro,2016,85,1/1/2016
Rio,Fevereiro,2017,85,1/1/2017
Rio,Março,2002,85,1/1/2002
Rio,Março,2003,85,1/1/2003
Rio,Março,2004,85,1/1/2004
Rio,Março,2005,85,1/1/2005
Rio,Março,2006,85,1/1/2006
Rio,Março,2007,85,1/1/2007
Rio,Março,2008,85,1/1/2008
Rio,Março,2009,85,1/1/2009
Rio,Março,2010,85,1/1/2010
Rio,Março,2011,85,1/1/2011
Rio,Março,2012,85,1/1/2012
Rio,Março,2013,85,1/1/2013
Rio,Março,2014,85,1/1/2014
Rio,Março,2015,86,1/1/2015
Rio,Março,2016,86,1/1/2016
Rio,Março,2017,86,1/1/2017
Rio,Abril,1999,86,1/1/1999
Rio,Abril,2000,86,1/1/2000
Rio,Abril,2001,86,1/1/2001
Rio,Abril,2002,86,1/1/2002
Rio,Abril,2003,86,1/1/2003
Rio,Abril,2004,86,1/1/2004
Rio,Abril,2005,87,1/1/2005
Rio,Abril,2006,87,1/1/2006
Rio,Abril,2007,87,1/1/2007
Rio,Abril,2008,87,1/1/2008
Rio,Abril,2009,87,1/1/2009
Rio,Abril,2010,87,1/1/2010
Rio,Abril,2011,87,1/1/2011
Rio,Abril,2012,87,1/1/2012
Rio,Abril,2013,87,1/1/2013
Rio,Abril,2014,87,1/1/2014
Rio,Abril,2015,87,1/1/2015
Rio,Abril,2016,88,1/1/2016
Rio,Abril,2017,88,1/1/2017
Rio,Maio,1999,88,1/1/1999
Rio,Maio,2000,88,1/1/2000
Rio,Maio,2001,88,1/1/2001
Rio,Maio,2002,88,1/1/2002
Rio,Maio,2003,88,1/1/2003
Rio,Maio,2005,88,1/1/2005
Rio,Maio,2006,88,1/1/2006
Rio,Maio,2007,88,1/1/2007
Rio,Maio,2009,88,1/1/2009
Rio,Maio,2010,88,1/1/2010
Rio,Maio,2011,88,1/1/2011
Rio,Maio,2012,89,1/1/2012
Rio,Maio,2013,89,1/1/2013
Rio,Maio,2014,89,1/1/2014
Rio,Maio,2015,89,1/1/2015
Rio,Maio,2016,89,1/1/2016
Rio,Maio,2017,89,1/1/2017
Rio,Junho,1998,89,1/1/1998
Rio,Junho,1999,89,1/1/1999
Rio,Junho,2000,89,1/1/2000
Rio,Junho,2001,89,1/1/2001
Rio,Junho,2002,89,1/1/2002
Rio,Junho,2003,89,1/1/2003
Rio,Junho,2004,89,1/1/2004
Rio,Junho,2005,90,1/1/2005
Rio,Junho,2006,90,1/1/2006
Rio,Junho,2007,90,1/1/2007
Rio,Junho,2008,90,1/1/2008
Rio,Junho,2009,90,1/1/2009
Rio,Junho,2010,90,1/1/2010
Rio,Junho,2011,90,1/1/2011
Rio,Junho,2012,90,1/1/2012
Rio,Junho,2013,90,1/1/2013
Rio,Junho,2014,90,1/1/2014
Rio,Junho,2015,91,1/1/2015
Rio,Junho,2016,91,1/1/2016
Rio,Junho,2017,91,1/1/2017
Rio,Julho,1998,91,1/1/1998
Rio,Julho,1999,91,1/1/1999
Rio,Julho,2000,91,1/1/2000
Rio,Julho,2001,91,1/1/2001
Rio,Julho,2002,91,1/1/2002
Rio,Julho,2003,91,1/1/2003
Rio,Julho,2004,91,1/1/2004
Rio,Julho,2005,91,1/1/2005
Rio,Julho,2006,91,1/1/2006
Rio,Julho,2007,91,1/1/2007
Rio,Julho,2008,91,1/1/2008
Rio,Julho,2009,92,1/1/2009
Rio,Julho,2010,92,1/1/2010
Rio,Julho,2011,92,1/1/2011
Rio,Julho,2012,92,1/1/2012
Rio,Julho,2013,92,1/1/2013
Rio,Julho,2014,92,1/1/2014
Rio,Julho,2015,92,1/1/2015
Rio,Julho,2016,93,1/1/2016
Rio,Julho,2017,93,1/1/2017
Rio,Agosto,1998,93,1/1/1998
Rio,Agosto,1999,93,1/1/1999
Rio,Agosto,2000,93,1/1/2000
Rio,Agosto,2001,93,1/1/2001
Rio,Agosto,2002,93,1/1/2002
Rio,Agosto,2003,93,1/1/2003
Rio,Agosto,2004,93,1/1/2004
Rio,Agosto,2005,93,1/1/2005
Rio,Agosto,2006,94,1/1/2006
Rio,Agosto,2007,94,1/1/2007
Rio,Agosto,2008,94,1/1/2008
Rio,Agosto,2009,94,1/1/2009
Rio,Agosto,2010,94,1/1/2010
Rio,Agosto,2011,94,1/1/2011
Rio,Agosto,2012,94,1/1/2012
Rio,Agosto,2013,94,1/1/2013
Rio,Agosto,2014,94,1/1/2014
Rio,Agosto,2015,95,1/1/2015
Rio,Agosto,2016,95,1/1/2016
Rio,Agosto,2017,95,1/1/2017
Rio,Setembro,1998,95,1/1/1998
Rio,Setembro,1999,95,1/1/1999
Rio,Setembro,2000,95,1/1/2000
Rio,Setembro,2001,95,1/1/2001
Rio,Setembro,2002,95,1/1/2002
Rio,Setembro,2003,95,1/1/2003
Rio,Setembro,2004,95,1/1/2004
Rio,Setembro,2005,96,1/1/2005
Rio,Setembro,2006,96,1/1/2006
Rio,Setembro,2007,96,1/1/2007
Rio,Setembro,2008,96,1/1/2008
Rio,Setembro,2009,96,1/1/2009
Rio,Setembro,2010,96,1/1/2010
Rio,Setembro,2011,96,1/1/2011
Rio,Setembro,2012,96,1/1/2012
Rio,Setembro,2013,97,1/1/2013
Rio,Setembro,2014,97,1/1/2014
Rio,Setembro,2015,97,1/1/2015
Rio,Setembro,2016,97,1/1/2016
Rio,Setembro,2017,97,1/1/2017
Rio,Outubro,1998,97,1/1/1998
Rio,Outubro,1999,97,1/1/1999
Rio,Outubro,2000,97,1/1/2000
Rio,Outubro,2001,97,1/1/2001
Rio,Outubro,2002,97,1/1/2002
Rio,Outubro,2003,97,1/1/2003
Rio,Outubro,2004,97,1/1/2004
Rio,Outubro,2005,97,1/1/2005
Rio,Outubro,2006,97,1/1/2006
Rio,Outubro,2007,97,1/1/2007
Rio,Outubro,2008,97,1/1/2008
Rio,Outubro,2009,98,1/1/2009
Rio,Outubro,2010,98,1/1/2010
Rio,Outubro,2011,98,1/1/2011
Rio,Outubro,2012,98,1/1/2012
Rio,Outubro,2013,98,1/1/2013
Rio,Outubro,2014,98,1/1/2014
Rio,Outubro,2015,98,1/1/2015
Rio,Outubro,2016,98,1/1/2016
Rio,Outubro,2017,98,1/1/2017
Rio,Novembro,1998,98,1/1/1998
Rio,Novembro,1999,98,1/1/1999
Rio,Novembro,2000,98,1/1/2000
Rio,Novembro,2001,98,1/1/2001
Rio,Novembro,2002,99,1/1/2002
Rio,Novembro,2003,99,1/1/2003
Rio,Novembro,2004,99,1/1/2004
Rio,Novembro,2005,99,1/1/2005
Rio,Novembro,2006,99,1/1/2006
Rio,Novembro,2007,99,1/1/2007
Rio,Novembro,2009,99,1/1/2009
Rio,Novembro,2010,99,1/1/2010
Rio,Novembro,2011,99,1/1/2011
Rio,Novembro,2012,99,1/1/2012
Rio,Novembro,2013,99,1/1/2013
Rio,Novembro,2014,99,1/1/2014
Rio,Novembro,2015,100,1/1/2015
Rio,Novembro,2016,100,1/1/2016
Rio,Novembro,2017,100,1/1/2017
Rio,Dezembro,1998,100,1/1/1998
Rio,Dezembro,2001,100,1/1/2001
Rio,Dezembro,2002,100,1/1/2002
Rio,Dezembro,2003,100,1/1/2003
Rio,Dezembro,2004,100,1/1/2004
Rio,Dezembro,2005,100,1/1/2005
Rio,Dezembro,2008,100,1/1/2008
Rio,Dezembro,2009,100,1/1/2009
Rio,Dezembro,2010,100,1/1/2010
Rio,Dezembro,2011,101,1/1/2011
Rio,Dezembro,2012,101,1/1/2012
Rio,Dezembro,2013,101,1/1/2013
Rio,Dezembro,2014,101,1/1/2014
Rio,Dezembro,2015,101,1/1/2015
Rio,Dezembro,2016,101,1/1/2016
Rio,Janeiro,1999,101,1/1/1999
Rio,Janeiro,2000,101,1/1/2000
Rio,Janeiro,2001,101,1/1/2001
Rio,Janeiro,2002,101,1/1/2002
Rio,Janeiro,2003,101,1/1/2003
Rio,Janeiro,2004,101,1/1/2004
Rio,Janeiro,2005,102,1/1/2005
Rio,Janeiro,2006,102,1/1/2006
Rio,Janeiro,2007,102,1/1/2007
Rio,Janeiro,2008,102,1/1/2008
Rio,Janeiro,2009,102,1/1/2009
Rio,Janeiro,2010,102,1/1/2010
Rio,Janeiro,2011,103,1/1/2011
Rio,Janeiro,2012,103,1/1/2012
Rio,Janeiro,2013,103,1/1/2013
Rio,Janeiro,2014,103,1/1/2014
Rio,Janeiro,2015,103,1/1/2015
Rio,Janeiro,2016,103,1/1/2016
Rio,Janeiro,2017,103,1/1/2017
Rio,Fevereiro,1999,103,1/1/1999
Rio,Fevereiro,2000,103,1/1/2000
Rio,Fevereiro,2002,103,1/1/2002
Rio,Fevereiro,2003,103,1/1/2003
Rio,Fevereiro,2004,104,1/1/2004
Rio,Fevereiro,2005,104,1/1/2005
Rio,Fevereiro,2006,104,1/1/2006
Rio,Fevereiro,2007,104,1/1/2007
Rio,Fevereiro,2008,104,1/1/2008
Rio,Fevereiro,2009,104,1/1/2009
Rio,Fevereiro,2010,104,1/1/2010
Rio,Fevereiro,2011,104,1/1/2011
Rio,Fevereiro,2012,105,1/1/2012
Rio,Fevereiro,2013,105,1/1/2013
Rio,Fevereiro,2014,105,1/1/2014
Rio,Fevereiro,2015,105,1/1/2015
Rio,Fevereiro,2016,105,1/1/2016
Rio,Fevereiro,2017,105,1/1/2017
Rio,Março,1999,105,1/1/1999
Rio,Março,2000,105,1/1/2000
Rio,Março,2002,105,1/1/2002
Rio,Março,2003,105,1/1/2003
Rio,Março,2004,106,1/1/2004
Rio,Março,2005,106,1/1/2005
Rio,Março,2006,106,1/1/2006
Rio,Março,2007,106,1/1/2007
Rio,Março,2008,106,1/1/2008
Rio,Março,2009,106,1/1/2009
Rio,Março,2010,106,1/1/2010
Rio,Março,2011,106,1/1/2011
Rio,Março,2012,107,1/1/2012
Rio,Março,2013,107,1/1/2013
Rio,Março,2014,107,1/1/2014
Rio,Março,2015,107,1/1/2015
Rio,Março,2016,107,1/1/2016
Rio,Março,2017,107,1/1/2017
Rio,Abril,1999,107,1/1/1999
Rio,Abril,2000,108,1/1/2000
Rio,Abril,2001,108,1/1/2001
Rio,Abril,2003,108,1/1/2003
Rio,Abril,2004,108,1/1/2004
Rio,Abril,2005,108,1/1/2005
Rio,Abril,2006,108,1/1/2006
Rio,Abril,2007,108,1/1/2007
Rio,Abril,2009,108,1/1/2009
Rio,Abril,2010,108,1/1/2010
Rio,Abril,2012,108,1/1/2012
Rio,Abril,2013,108,1/1/2013
Rio,Abril,2014,108,1/1/2014
Rio,Abril,2015,108,1/1/2015
Rio,Abril,2017,108,1/1/2017
Rio,Maio,1999,108,1/1/1999
Rio,Maio,2000,108,1/1/2000
Rio,Maio,2001,109,1/1/2001
Rio,Maio,2002,109,1/1/2002
Rio,Maio,2004,109,1/1/2004
Rio,Maio,2005,109,1/1/2005
Rio,Maio,2007,109,1/1/2007
Rio,Maio,2010,109,1/1/2010
Rio,Maio,2012,109,1/1/2012
Rio,Maio,2013,109,1/1/2013
Rio,Maio,2014,109,1/1/2014
Rio,Maio,2015,109,1/1/2015
Rio,Maio,2016,109,1/1/2016
Rio,Maio,2017,110,1/1/2017
Rio,Junho,1998,110,1/1/1998
Rio,Junho,1999,110,1/1/1999
Rio,Junho,2000,110,1/1/2000
Rio,Junho,2001,110,1/1/2001
Rio,Junho,2002,110,1/1/2002
Rio,Junho,2003,110,1/1/2003
Rio,Junho,2004,110,1/1/2004
Rio,Junho,2010,110,1/1/2010
Rio,Junho,2011,110,1/1/2011
Rio,Junho,2012,110,1/1/2012
Rio,Junho,2013,110,1/1/2013
Rio,Junho,2014,111,1/1/2014
Rio,Junho,2015,111,1/1/2015
Rio,Junho,2016,111,1/1/2016
Rio,Junho,2017,111,1/1/2017
Rio,Julho,1998,111,1/1/1998
Rio,Julho,1999,111,1/1/1999
Rio,Julho,2000,111,1/1/2000
Rio,Julho,2001,111,1/1/2001
Rio,Julho,2002,111,1/1/2002
Rio,Julho,2003,111,1/1/2003
Rio,Julho,2004,112,1/1/2004
Rio,Julho,2005,112,1/1/2005
Rio,Julho,2007,112,1/1/2007
Rio,Julho,2010,112,1/1/2010
Rio,Julho,2012,112,1/1/2012
Rio,Julho,2014,112,1/1/2014
Rio,Julho,2015,112,1/1/2015
Rio,Julho,2016,112,1/1/2016
Rio,Julho,2017,112,1/1/2017
Rio,Agosto,1998,112,1/1/1998
Rio,Agosto,1999,112,1/1/1999
Rio,Agosto,2000,112,1/1/2000
Rio,Agosto,2001,113,1/1/2001
